date,tmax_prev,tmin_prev,prcp_prev,ws_prev,rad_prev,sun_prev,cloud_prev,source
2023-08-24,34.8,21.1,2.0,24.4,15.91,26846.3,71.0,open-meteo-historical
2023-08-25,28.5,20.3,16.4,21.5,8.03,6798.79,88.0,open-meteo-historical
2023-08-26,22.0,16.8,0.0,15.1,18.68,43338.68,73.0,open-meteo-historical
2023-08-27,21.8,14.2,2.7,13.8,12.01,18044.53,94.0,open-meteo-historical
2023-08-28,19.0,13.0,0.0,15.2,8.62,0.0,99.0,open-meteo-historical
2023-08-29,21.1,13.0,0.2,10.6,11.58,20514.88,97.0,open-meteo-historical
2023-08-30,21.7,11.2,0.1,13.0,12.28,26518.53,83.0,open-meteo-historical
2023-08-31,22.5,12.8,0.5,14.3,12.63,18222.42,89.0,open-meteo-historical
2023-09-01,27.3,15.8,0.0,15.8,16.88,40767.11,68.0,open-meteo-historical
2023-09-02,29.2,15.6,0.0,14.2,19.08,41352.81,78.0,open-meteo-historical
2023-09-03,30.7,17.2,0.0,12.7,20.72,42310.21,73.0,open-meteo-historical
2023-09-04,31.2,17.3,0.0,10.7,20.73,42750.99,50.0,open-meteo-historical
2023-09-05,32.9,17.0,0.0,13.4,20.77,42662.32,3.0,open-meteo-historical
2023-09-06,31.7,17.1,0.0,8.2,20.99,42541.14,13.0,open-meteo-historical
2023-09-07,33.0,17.1,0.0,12.6,20.56,42418.21,0.0,open-meteo-historical
2023-09-08,33.0,16.7,0.0,8.8,20.34,42159.51,3.0,open-meteo-historical
2023-09-09,32.9,17.3,0.0,9.8,20.15,42012.66,11.0,open-meteo-historical
2023-09-10,33.2,17.7,0.0,12.3,19.84,41664.18,9.0,open-meteo-historical
2023-09-11,33.0,16.4,0.0,12.7,18.36,36044.43,42.0,open-meteo-historical
2023-09-12,28.3,17.6,0.1,16.4,15.36,38563.24,87.0,open-meteo-historical
2023-09-13,21.0,17.3,33.3,7.9,4.42,0.0,99.0,open-meteo-historical
2023-09-14,25.2,16.0,0.0,9.0,16.81,39619.49,48.0,open-meteo-historical
2023-09-15,26.3,15.2,0.0,10.4,18.28,40315.63,36.0,open-meteo-historical
2023-09-16,26.3,16.0,6.1,16.2,9.69,19090.3,81.0,open-meteo-historical
2023-09-17,29.0,16.2,0.2,16.2,15.11,36000.0,93.0,open-meteo-historical
2023-09-18,25.9,17.3,33.9,18.9,13.5,28023.63,86.0,open-meteo-historical
2023-09-19,23.3,14.6,0.0,13.8,15.12,39644.53,64.0,open-meteo-historical
2023-09-20,25.1,10.8,0.0,14.9,17.83,39705.81,33.0,open-meteo-historical
2023-09-21,24.3,13.8,7.9,23.1,7.83,8186.38,82.0,open-meteo-historical
2023-09-22,18.1,11.3,2.0,23.8,9.81,28202.2,65.0,open-meteo-historical
2023-09-23,17.1,8.2,0.5,12.2,11.45,29077.53,50.0,open-meteo-historical
2023-09-24,21.0,5.3,0.0,11.9,17.45,39600.0,7.0,open-meteo-historical
2023-09-25,22.9,7.8,0.0,7.3,16.8,39600.0,10.0,open-meteo-historical
2023-09-26,24.4,9.9,0.0,12.3,16.55,38111.0,23.0,open-meteo-historical
2023-09-27,26.2,11.3,0.0,9.7,15.16,38260.69,58.0,open-meteo-historical
2023-09-28,27.1,14.6,0.0,8.6,15.19,38272.14,63.0,open-meteo-historical
2023-09-29,24.6,14.7,0.0,17.4,13.06,37893.25,58.0,open-meteo-historical
2023-09-30,23.5,10.9,0.0,6.9,15.24,38752.43,56.0,open-meteo-historical
2023-10-01,25.5,9.8,0.0,5.1,15.4,38546.5,20.0,open-meteo-historical
2023-10-02,27.9,10.3,0.0,13.7,14.25,32937.67,29.0,open-meteo-historical
2023-10-03,23.7,13.8,0.0,19.9,7.05,16622.37,54.0,open-meteo-historical
2023-10-04,19.8,7.6,0.0,7.6,13.22,35996.63,60.0,open-meteo-historical
2023-10-05,20.3,6.6,0.0,5.2,12.69,31549.81,85.0,open-meteo-historical
2023-10-06,22.7,6.1,0.0,5.8,14.76,37523.25,37.0,open-meteo-historical
2023-10-07,24.6,5.1,0.0,6.0,13.94,37317.35,2.0,open-meteo-historical
2023-10-08,27.4,8.9,0.0,6.1,13.85,37110.52,12.0,open-meteo-historical
2023-10-09,28.2,9.2,0.0,9.7,13.36,35877.14,40.0,open-meteo-historical
2023-10-10,27.1,10.1,0.0,8.2,13.7,36694.62,15.0,open-meteo-historical
2023-10-11,26.9,9.2,0.0,11.7,13.61,35493.24,13.0,open-meteo-historical
2023-10-12,26.4,9.2,0.0,12.6,10.32,27347.23,83.0,open-meteo-historical
2023-10-13,26.1,10.0,0.0,21.3,12.99,34973.66,38.0,open-meteo-historical
2023-10-14,21.6,10.6,0.6,19.0,6.1,16379.28,83.0,open-meteo-historical
2023-10-15,14.2,7.9,0.0,12.0,10.5,30363.39,83.0,open-meteo-historical
2023-10-16,14.9,5.2,0.0,14.3,11.67,33088.36,81.0,open-meteo-historical
2023-10-17,19.5,5.1,0.0,8.4,11.16,29671.04,78.0,open-meteo-historical
2023-10-18,19.2,9.9,5.2,16.2,4.44,6427.92,98.0,open-meteo-historical
2023-10-19,17.5,15.3,30.4,17.3,2.41,533.18,97.0,open-meteo-historical
2023-10-20,17.6,14.0,41.9,24.5,5.57,11873.89,98.0,open-meteo-historical
2023-10-21,17.2,11.2,0.3,21.2,8.82,32786.44,79.0,open-meteo-historical
2023-10-22,16.1,8.8,0.0,12.7,8.73,23849.89,72.0,open-meteo-historical
2023-10-23,12.8,7.3,12.0,9.7,2.19,0.0,81.0,open-meteo-historical
2023-10-24,15.8,9.7,11.4,13.1,6.87,22773.67,87.0,open-meteo-historical
2023-10-25,16.6,9.4,8.5,23.0,3.33,3675.18,98.0,open-meteo-historical
2023-10-26,15.5,11.7,9.1,13.0,2.46,0.0,100.0,open-meteo-historical
2023-10-27,15.6,10.4,4.3,18.0,5.69,13775.27,90.0,open-meteo-historical
2023-10-28,14.8,9.4,3.3,17.4,4.0,4547.38,99.0,open-meteo-historical
2023-10-29,16.1,12.4,27.1,20.9,1.75,0.0,100.0,open-meteo-historical
2023-10-30,14.7,11.5,15.2,13.3,2.43,0.0,100.0,open-meteo-historical
2023-10-31,14.4,8.3,0.6,13.7,4.34,14764.68,95.0,open-meteo-historical
2023-11-01,12.9,5.6,2.9,16.1,4.88,6973.48,83.0,open-meteo-historical
2023-11-02,12.8,8.1,18.2,25.1,3.04,1770.42,97.0,open-meteo-historical
2023-11-03,10.2,5.2,0.5,13.2,5.6,24377.45,89.0,open-meteo-historical
2023-11-04,9.9,6.5,6.6,29.3,1.18,0.0,96.0,open-meteo-historical
2023-11-05,13.1,8.7,2.4,31.2,7.09,31405.06,70.0,open-meteo-historical
2023-11-06,13.0,8.1,2.0,19.9,3.71,8637.0,80.0,open-meteo-historical
2023-11-07,11.7,6.3,0.8,16.2,6.48,24105.55,74.0,open-meteo-historical
2023-11-08,12.1,5.7,0.9,14.0,7.45,25457.05,73.0,open-meteo-historical
2023-11-09,12.3,6.0,7.0,19.5,3.41,7817.73,99.0,open-meteo-historical
2023-11-10,11.0,7.1,5.7,19.8,5.05,14906.4,83.0,open-meteo-historical
2023-11-11,10.8,5.2,1.3,20.7,5.03,16325.52,86.0,open-meteo-historical
2023-11-12,13.7,3.5,9.3,17.4,2.19,5053.0,96.0,open-meteo-historical
2023-11-13,16.6,11.3,10.3,18.4,1.24,0.0,100.0,open-meteo-historical
2023-11-14,16.2,10.6,8.3,23.0,1.28,0.0,94.0,open-meteo-historical
2023-11-15,12.5,7.9,0.1,16.3,5.35,27038.2,76.0,open-meteo-historical
2023-11-16,13.7,3.8,6.7,33.6,1.57,3600.0,94.0,open-meteo-historical
2023-11-17,10.4,5.9,0.3,29.7,3.64,9913.01,89.0,open-meteo-historical
2023-11-18,8.7,4.3,2.5,13.8,1.69,0.0,96.0,open-meteo-historical
2023-11-19,15.8,8.6,0.2,13.2,3.56,15235.7,89.0,open-meteo-historical
2023-11-20,12.0,9.3,0.3,16.1,3.8,12750.89,97.0,open-meteo-historical
2023-11-21,10.7,8.0,3.1,12.8,3.35,8685.48,92.0,open-meteo-historical
2023-11-22,8.1,2.9,0.2,18.8,6.75,25200.0,67.0,open-meteo-historical
2023-11-23,8.3,-0.2,0.0,8.4,3.06,6553.01,72.0,open-meteo-historical
2023-11-24,10.2,3.9,0.4,14.4,2.45,6387.46,89.0,open-meteo-historical
2023-11-25,4.8,1.9,0.0,18.3,4.45,19988.79,61.0,open-meteo-historical
2023-11-26,5.7,-0.4,0.0,4.8,5.64,25618.5,63.0,open-meteo-historical
2023-11-27,6.1,0.3,7.2,18.4,1.67,0.0,100.0,open-meteo-historical
2023-11-28,7.3,1.3,3.5,18.7,3.19,9120.58,84.0,open-meteo-historical
2023-11-29,5.3,-1.5,0.0,9.7,5.18,20395.95,72.0,open-meteo-historical
2023-11-30,3.9,0.7,1.1,6.1,1.18,0.0,100.0,open-meteo-historical
2023-12-01,4.6,2.6,2.0,12.8,0.9,0.0,100.0,open-meteo-historical
2023-12-02,2.3,-1.3,0.0,14.5,3.0,6783.64,98.0,open-meteo-historical
2023-12-03,0.5,-4.8,0.0,9.7,5.93,25685.81,49.0,open-meteo-historical
2023-12-04,6.6,-2.8,1.8,23.1,2.18,3956.65,98.0,open-meteo-historical
2023-12-05,7.3,4.3,3.4,19.7,1.5,0.0,94.0,open-meteo-historical
2023-12-06,7.2,1.1,0.4,12.7,2.47,4965.88,85.0,open-meteo-historical
2023-12-07,1.4,-1.2,0.0,7.2,1.8,0.0,97.0,open-meteo-historical
2023-12-08,8.8,1.4,7.1,9.5,1.48,0.0,100.0,open-meteo-historical
2023-12-09,11.1,3.3,20.0,24.4,0.56,0.0,87.0,open-meteo-historical
2023-12-10,11.5,7.1,0.5,25.3,3.93,16516.97,78.0,open-meteo-historical
2023-12-11,12.8,8.4,12.7,13.8,2.27,4702.65,100.0,open-meteo-historical
2023-12-12,13.4,9.6,10.9,17.1,0.62,0.0,100.0,open-meteo-historical
2023-12-13,10.4,7.0,4.4,20.0,1.9,894.82,98.0,open-meteo-historical
2023-12-14,8.7,5.7,1.1,12.9,1.58,0.0,96.0,open-meteo-historical
2023-12-15,8.2,4.8,0.0,4.7,1.88,0.0,93.0,open-meteo-historical
2023-12-16,6.4,0.4,0.0,7.9,4.2,21399.75,34.0,open-meteo-historical
2023-12-17,2.9,-1.9,0.0,5.6,2.5,0.0,69.0,open-meteo-historical
2023-12-18,2.1,-0.5,0.0,5.2,2.81,1733.24,100.0,open-meteo-historical
2023-12-19,2.4,-1.7,0.0,16.3,2.53,4902.84,99.0,open-meteo-historical
2023-12-20,6.9,2.4,2.2,16.2,3.11,16056.05,90.0,open-meteo-historical
2023-12-21,10.2,6.2,3.5,20.6,0.52,0.0,100.0,open-meteo-historical
2023-12-22,10.0,7.9,0.5,18.4,0.99,0.0,100.0,open-meteo-historical
2023-12-23,9.0,7.3,0.0,14.1,1.39,0.0,99.0,open-meteo-historical
2023-12-24,11.2,7.1,0.0,15.0,2.05,4896.45,95.0,open-meteo-historical
2023-12-25,10.3,7.0,0.0,12.5,2.53,6536.86,93.0,open-meteo-historical
2023-12-26,10.0,4.8,0.0,10.8,2.32,3025.58,94.0,open-meteo-historical
2023-12-27,6.7,0.3,0.0,9.9,4.6,18095.47,80.0,open-meteo-historical
2023-12-28,7.2,1.8,1.8,6.8,0.97,0.0,86.0,open-meteo-historical
2023-12-29,10.5,6.1,2.4,14.3,1.81,5870.47,93.0,open-meteo-historical
2023-12-30,10.3,5.2,0.0,8.8,4.69,20041.27,57.0,open-meteo-historical
2023-12-31,8.8,5.2,3.2,23.6,2.12,0.0,94.0,open-meteo-historical
2024-01-01,9.0,5.4,0.0,15.6,3.32,5905.28,93.0,open-meteo-historical
2024-01-02,8.9,6.0,17.6,27.9,0.56,0.0,99.0,open-meteo-historical
2024-01-03,12.5,9.1,4.7,30.0,2.83,9435.79,72.0,open-meteo-historical
2024-01-04,10.7,6.1,0.1,25.5,3.95,18197.73,82.0,open-meteo-historical
2024-01-05,9.1,4.2,0.4,8.3,2.86,1479.49,93.0,open-meteo-historical
2024-01-06,6.1,3.2,0.2,13.0,2.15,1616.98,97.0,open-meteo-historical
2024-01-07,4.3,2.8,0.0,19.3,1.97,0.0,100.0,open-meteo-historical
2024-01-08,2.9,-1.8,0.0,19.5,2.53,326.78,99.0,open-meteo-historical
2024-01-09,-1.6,-2.8,0.6,12.1,2.0,0.0,99.0,open-meteo-historical
2024-01-10,0.2,-3.3,1.6,8.0,2.8,300.39,92.0,open-meteo-historical
2024-01-11,1.6,-2.6,0.0,13.9,5.94,27129.82,26.0,open-meteo-historical
2024-01-12,1.7,-3.2,0.0,9.6,6.02,27311.29,0.0,open-meteo-historical
2024-01-13,-2.5,-5.2,0.0,8.6,3.53,7584.99,65.0,open-meteo-historical
2024-01-14,-1.5,-6.8,0.3,6.1,3.75,5390.17,97.0,open-meteo-historical
2024-01-15,3.2,-3.0,0.0,12.8,5.03,18283.49,68.0,open-meteo-historical
2024-01-16,-0.9,-7.3,0.0,6.0,5.32,18488.28,75.0,open-meteo-historical
2024-01-17,9.5,-1.9,16.2,17.4,2.5,7024.63,99.0,open-meteo-historical
2024-01-18,10.4,-0.2,7.9,18.6,1.01,0.0,100.0,open-meteo-historical
2024-01-19,1.6,-2.3,0.0,14.0,5.76,21074.24,37.0,open-meteo-historical
2024-01-20,1.5,-3.8,0.0,11.4,6.89,26444.33,14.0,open-meteo-historical
2024-01-21,4.4,-4.8,0.0,11.5,4.31,18728.6,80.0,open-meteo-historical
2024-01-22,8.9,1.7,10.6,19.8,0.66,0.0,87.0,open-meteo-historical
2024-01-23,8.7,5.0,1.1,13.2,2.56,4430.55,89.0,open-meteo-historical
2024-01-24,13.8,8.6,0.0,17.9,1.22,615.97,100.0,open-meteo-historical
2024-01-25,13.2,7.7,0.0,18.4,3.13,4919.06,91.0,open-meteo-historical
2024-01-26,11.2,5.0,0.6,12.6,1.45,0.0,84.0,open-meteo-historical
2024-01-27,7.6,-0.2,0.0,8.3,7.44,26302.27,22.0,open-meteo-historical
2024-01-28,6.1,-1.5,0.0,7.6,5.22,15295.82,95.0,open-meteo-historical
2024-01-29,11.4,-1.6,0.0,7.2,6.99,25851.75,87.0,open-meteo-historical
2024-01-30,11.3,-0.5,0.0,5.6,4.28,6786.09,90.0,open-meteo-historical
2024-01-31,12.4,2.5,0.0,5.8,5.55,14832.7,90.0,open-meteo-historical
2024-02-01,10.6,7.1,0.1,11.6,2.12,0.0,97.0,open-meteo-historical
2024-02-02,11.2,3.5,0.0,6.1,6.57,27182.13,70.0,open-meteo-historical
2024-02-03,8.4,1.5,0.0,7.2,4.41,8282.69,91.0,open-meteo-historical
2024-02-04,9.7,4.6,0.0,7.2,4.09,6618.7,99.0,open-meteo-historical
2024-02-05,7.3,4.3,0.0,6.5,3.97,786.92,97.0,open-meteo-historical
2024-02-06,8.5,4.1,0.0,10.7,3.5,274.26,96.0,open-meteo-historical
2024-02-07,11.3,5.2,9.1,18.7,2.77,1190.75,95.0,open-meteo-historical
2024-02-08,13.0,8.5,3.0,17.7,4.36,6474.69,100.0,open-meteo-historical
2024-02-09,12.4,9.8,3.5,19.5,2.73,0.0,100.0,open-meteo-historical
2024-02-10,10.6,6.3,13.7,24.6,2.35,0.0,99.0,open-meteo-historical
2024-02-11,10.6,5.5,2.0,16.9,5.26,20942.62,88.0,open-meteo-historical
2024-02-12,10.2,5.2,0.1,8.4,5.67,12100.78,83.0,open-meteo-historical
2024-02-13,11.4,1.4,0.1,9.4,8.88,23290.54,61.0,open-meteo-historical
2024-02-14,14.0,5.5,0.0,10.5,4.5,4321.53,85.0,open-meteo-historical
2024-02-15,14.5,5.4,0.1,15.8,6.56,19055.15,99.0,open-meteo-historical
2024-02-16,13.1,9.2,6.4,14.6,2.8,156.85,99.0,open-meteo-historical
2024-02-17,11.0,8.5,0.4,10.3,7.16,21050.31,94.0,open-meteo-historical
2024-02-18,11.7,6.9,1.3,10.5,5.01,2493.48,99.0,open-meteo-historical
2024-02-19,13.3,8.8,0.0,13.2,6.0,11176.26,97.0,open-meteo-historical
2024-02-20,11.5,6.0,0.0,13.1,8.37,25932.75,98.0,open-meteo-historical
2024-02-21,10.2,2.4,2.9,14.1,4.55,396.44,100.0,open-meteo-historical
2024-02-22,10.9,8.0,14.8,28.4,1.83,0.0,100.0,open-meteo-historical
2024-02-23,9.8,2.2,0.4,20.6,8.99,30026.11,70.0,open-meteo-historical
2024-02-24,9.4,3.1,1.4,16.5,8.28,21417.36,91.0,open-meteo-historical
2024-02-25,9.8,3.0,5.0,22.7,6.23,7476.08,95.0,open-meteo-historical
2024-02-26,13.6,6.7,9.6,22.7,7.92,20935.08,88.0,open-meteo-historical
2024-02-27,12.3,6.7,0.0,18.4,10.24,28228.16,73.0,open-meteo-historical
2024-02-28,10.4,3.9,0.0,17.9,12.75,35522.84,48.0,open-meteo-historical
2024-02-29,9.1,-0.7,0.0,7.9,12.47,34389.98,58.0,open-meteo-historical
2024-03-01,10.8,4.4,0.0,14.4,9.53,21532.7,92.0,open-meteo-historical
2024-03-02,12.2,6.3,2.3,15.3,7.04,7961.38,97.0,open-meteo-historical
2024-03-03,9.3,4.6,14.7,27.3,4.33,0.0,100.0,open-meteo-historical
2024-03-04,10.0,5.1,0.0,12.5,12.66,28919.51,87.0,open-meteo-historical
2024-03-05,9.7,5.0,0.6,13.6,7.62,20864.65,98.0,open-meteo-historical
2024-03-06,9.4,2.7,0.0,10.1,10.24,32809.09,79.0,open-meteo-historical
2024-03-07,11.8,1.8,0.0,13.0,10.54,31066.33,57.0,open-meteo-historical
2024-03-08,14.0,0.8,4.2,18.4,12.26,26072.35,60.0,open-meteo-historical
2024-03-09,12.9,4.3,4.5,13.5,7.53,5746.67,93.0,open-meteo-historical
2024-03-10,10.1,6.0,13.9,13.6,6.97,1304.29,85.0,open-meteo-historical
2024-03-11,12.7,1.1,0.6,9.2,8.23,21464.08,82.0,open-meteo-historical
2024-03-12,12.2,6.8,3.4,14.8,8.89,12338.61,95.0,open-meteo-historical
2024-03-13,13.5,7.3,0.0,9.4,6.13,2216.01,98.0,open-meteo-historical
2024-03-14,17.2,3.6,0.0,11.9,12.18,26902.71,88.0,open-meteo-historical
2024-03-15,16.7,8.4,1.9,15.1,10.67,30529.27,84.0,open-meteo-historical
2024-03-16,14.7,8.6,0.3,13.8,12.21,32754.58,87.0,open-meteo-historical
2024-03-17,14.6,6.1,0.1,9.0,7.87,7989.45,99.0,open-meteo-historical
2024-03-18,15.6,9.4,14.1,8.7,6.2,12699.32,89.0,open-meteo-historical
2024-03-19,17.2,5.8,0.0,8.6,15.76,36572.56,57.0,open-meteo-historical
2024-03-20,20.1,5.8,0.0,11.5,16.65,37593.35,67.0,open-meteo-historical
2024-03-21,20.8,10.2,0.3,10.8,15.54,36079.68,85.0,open-meteo-historical
2024-03-22,21.5,8.3,0.0,10.5,17.17,40399.88,52.0,open-meteo-historical
2024-03-23,12.9,6.9,0.1,20.5,13.47,39694.48,59.0,open-meteo-historical
2024-03-24,10.7,4.4,2.1,14.8,11.91,32927.88,76.0,open-meteo-historical
2024-03-25,13.9,-0.2,0.0,12.3,15.91,31299.98,72.0,open-meteo-historical
2024-03-26,13.1,7.9,16.5,11.2,5.98,3849.33,100.0,open-meteo-historical
2024-03-27,10.5,4.4,12.5,18.1,11.74,20002.66,81.0,open-meteo-historical
2024-03-28,13.0,5.3,3.7,25.5,14.32,40619.7,77.0,open-meteo-historical
2024-03-29,17.7,9.0,5.5,26.5,6.54,5280.19,99.0,open-meteo-historical
2024-03-30,12.2,7.9,12.0,14.3,5.67,1594.83,96.0,open-meteo-historical
2024-03-31,14.6,7.1,13.5,14.0,7.13,2644.33,98.0,open-meteo-historical
2024-04-01,12.6,7.2,20.9,15.1,8.07,12817.81,89.0,open-meteo-historical
2024-04-02,14.9,6.2,0.0,16.0,13.27,36282.95,81.0,open-meteo-historical
2024-04-03,15.2,7.9,5.6,17.7,6.72,8438.27,97.0,open-meteo-historical
2024-04-04,18.5,9.8,0.4,18.2,8.64,4893.93,97.0,open-meteo-historical
2024-04-05,21.0,10.2,0.1,19.1,13.23,23868.84,93.0,open-meteo-historical
2024-04-06,23.4,11.1,0.0,23.0,19.98,41391.82,66.0,open-meteo-historical
2024-04-07,21.7,12.5,0.0,14.4,15.97,28800.0,96.0,open-meteo-historical
2024-04-08,22.3,11.2,0.7,13.7,13.4,34693.43,74.0,open-meteo-historical
2024-04-09,16.3,8.2,8.2,32.0,15.11,31915.18,81.0,open-meteo-historical
2024-04-10,13.3,4.6,0.0,12.1,16.92,43391.12,42.0,open-meteo-historical
2024-04-11,17.4,1.2,0.0,8.0,19.95,44721.27,52.0,open-meteo-historical
2024-04-12,22.0,4.7,0.0,6.6,22.09,44900.3,50.0,open-meteo-historical
2024-04-13,25.4,7.7,0.0,9.5,22.09,42991.86,67.0,open-meteo-historical
2024-04-14,26.9,9.9,0.0,10.0,22.13,45298.69,46.0,open-meteo-historical
2024-04-15,18.4,11.4,0.4,22.6,17.73,30202.93,92.0,open-meteo-historical
2024-04-16,11.8,6.0,4.4,21.1,11.95,21659.41,89.0,open-meteo-historical
2024-04-17,10.7,5.1,2.4,20.6,13.88,26492.93,90.0,open-meteo-historical
2024-04-18,10.1,2.7,0.3,15.2,17.31,41886.32,77.0,open-meteo-historical
2024-04-19,12.6,2.1,0.9,20.5,9.24,1881.4,85.0,open-meteo-historical
2024-04-20,9.4,3.9,0.2,18.0,14.59,35356.3,79.0,open-meteo-historical
2024-04-21,9.1,3.0,1.0,17.1,17.32,30175.43,69.0,open-meteo-historical
2024-04-22,9.2,1.9,0.1,20.9,17.03,43200.0,74.0,open-meteo-historical
2024-04-23,11.4,2.1,0.0,22.4,20.04,45180.12,55.0,open-meteo-historical
2024-04-24,8.8,2.4,0.0,14.3,12.75,20220.2,83.0,open-meteo-historical
2024-04-25,11.8,1.3,0.0,13.3,11.75,18625.11,80.0,open-meteo-historical
2024-04-26,13.9,6.9,1.0,18.7,15.08,33661.06,91.0,open-meteo-historical
2024-04-27,17.1,7.2,0.6,19.8,15.16,20028.28,94.0,open-meteo-historical
2024-04-28,14.2,9.7,5.9,15.0,8.15,0.0,100.0,open-meteo-historical
2024-04-29,15.6,8.2,4.8,7.9,9.47,2382.61,99.0,open-meteo-historical
2024-04-30,20.8,8.0,0.4,9.4,19.29,34354.78,86.0,open-meteo-historical
2024-05-01,22.3,11.3,0.3,12.7,15.66,23928.09,97.0,open-meteo-historical
2024-05-02,14.1,10.0,15.6,18.2,5.94,0.0,100.0,open-meteo-historical
2024-05-03,15.2,8.0,1.5,11.4,17.67,38667.32,89.0,open-meteo-historical
2024-05-04,15.7,7.0,2.6,19.9,8.12,522.19,95.0,open-meteo-historical
2024-05-05,20.7,11.9,11.8,14.2,14.62,25993.38,99.0,open-meteo-historical
2024-05-06,14.6,11.7,31.8,12.6,8.51,9907.81,98.0,open-meteo-historical
2024-05-07,16.6,9.5,5.3,13.5,13.97,25701.65,97.0,open-meteo-historical
2024-05-08,17.2,11.3,1.4,17.6,15.0,38138.83,62.0,open-meteo-historical
2024-05-09,20.0,9.5,0.0,15.8,19.89,48277.12,31.0,open-meteo-historical
2024-05-10,23.7,10.5,0.0,10.3,27.36,46998.91,36.0,open-meteo-historical
2024-05-11,25.9,10.6,0.0,8.2,25.14,47415.04,45.0,open-meteo-historical
2024-05-12,26.4,11.7,1.4,20.1,22.36,41278.8,67.0,open-meteo-historical
2024-05-13,23.3,14.7,0.4,13.0,20.1,42748.04,70.0,open-meteo-historical
2024-05-14,18.5,12.5,12.8,13.2,9.43,6887.93,84.0,open-meteo-historical
2024-05-15,17.5,11.4,1.7,8.5,11.19,9304.04,98.0,open-meteo-historical
2024-05-16,15.7,10.3,1.7,8.4,10.16,7088.93,99.0,open-meteo-historical
2024-05-17,19.0,10.1,0.8,7.3,19.68,43590.65,78.0,open-meteo-historical
2024-05-18,18.7,10.4,2.4,13.6,14.12,15292.17,80.0,open-meteo-historical
2024-05-19,21.2,11.1,7.1,10.6,17.4,34049.32,85.0,open-meteo-historical
2024-05-20,24.0,11.8,1.2,19.2,22.09,36868.61,81.0,open-meteo-historical
2024-05-21,18.9,12.7,0.6,15.1,16.06,35631.48,94.0,open-meteo-historical
2024-05-22,17.6,12.8,2.1,14.4,13.66,29475.41,89.0,open-meteo-historical
2024-05-23,17.7,12.0,9.1,13.4,14.14,26181.23,91.0,open-meteo-historical
2024-05-24,18.3,8.8,0.8,10.8,17.28,36293.69,95.0,open-meteo-historical
2024-05-25,21.7,8.4,0.0,8.4,21.34,44266.28,63.0,open-meteo-historical
2024-05-26,20.0,12.7,1.8,10.6,9.62,1286.36,98.0,open-meteo-historical
2024-05-27,20.1,13.4,0.2,14.9,16.63,27156.63,92.0,open-meteo-historical
2024-05-28,21.4,8.9,0.0,11.6,22.02,42229.72,73.0,open-meteo-historical
2024-05-29,20.5,12.5,8.4,13.0,10.5,4183.63,100.0,open-meteo-historical
2024-05-30,18.9,11.0,1.8,22.4,14.76,21617.25,94.0,open-meteo-historical
2024-05-31,16.7,10.5,8.3,17.3,10.11,9132.37,98.0,open-meteo-historical
2024-06-01,18.2,11.1,0.1,15.5,14.97,28186.07,99.0,open-meteo-historical
2024-06-02,19.4,13.2,3.6,18.3,10.25,13865.33,96.0,open-meteo-historical
2024-06-03,18.7,13.3,0.0,14.2,11.68,5633.14,88.0,open-meteo-historical
2024-06-04,23.2,8.4,0.0,8.7,26.15,52528.84,35.0,open-meteo-historical
2024-06-05,25.7,12.3,0.0,16.6,22.97,49677.61,60.0,open-meteo-historical
2024-06-06,27.2,11.8,0.0,17.3,22.58,39319.61,82.0,open-meteo-historical
2024-06-07,26.9,12.8,0.0,11.1,26.61,46071.99,75.0,open-meteo-historical
2024-06-08,20.7,15.2,15.9,9.1,9.46,6554.47,98.0,open-meteo-historical
2024-06-09,21.6,14.7,0.7,13.0,16.22,28361.02,92.0,open-meteo-historical
2024-06-10,21.6,10.1,0.0,15.6,26.06,48767.8,43.0,open-meteo-historical
2024-06-11,19.2,9.3,0.2,13.4,22.5,51176.15,70.0,open-meteo-historical
2024-06-12,19.5,7.4,0.0,14.4,22.79,52762.3,40.0,open-meteo-historical
2024-06-13,21.3,6.7,0.0,14.5,23.78,44748.0,54.0,open-meteo-historical
2024-06-14,20.4,12.9,9.4,19.0,6.77,6060.02,99.0,open-meteo-historical
2024-06-15,19.3,13.0,13.5,17.8,14.43,20724.98,89.0,open-meteo-historical
2024-06-16,18.9,9.8,2.3,16.1,10.37,12211.91,81.0,open-meteo-historical
2024-06-17,21.2,15.2,10.4,11.5,11.74,14839.69,96.0,open-meteo-historical
2024-06-18,28.3,13.7,1.0,13.3,21.45,38369.99,94.0,open-meteo-historical
2024-06-19,27.4,17.3,0.2,16.5,19.92,30085.38,90.0,open-meteo-historical
2024-06-20,25.6,17.7,4.6,19.2,12.99,15557.28,97.0,open-meteo-historical
2024-06-21,23.1,16.5,17.4,19.8,14.76,26030.26,95.0,open-meteo-historical
2024-06-22,17.6,14.2,9.5,11.9,8.59,5139.42,95.0,open-meteo-historical
2024-06-23,21.7,13.9,0.4,15.0,15.65,37294.86,86.0,open-meteo-historical
2024-06-24,28.6,16.7,0.0,16.9,24.1,51490.85,33.0,open-meteo-historical
2024-06-25,30.2,18.0,0.0,11.8,27.52,52572.53,30.0,open-meteo-historical
2024-06-26,27.8,18.0,0.3,23.9,21.82,43464.99,63.0,open-meteo-historical
2024-06-27,32.6,17.8,5.9,14.4,22.24,42534.23,67.0,open-meteo-historical
2024-06-28,29.1,18.8,0.0,10.7,19.78,43889.87,75.0,open-meteo-historical
